Yes,Female,between 25 and 34 years old,Naples,I am a student,iOS (iPhone),I use it without a defined frequency,1 to 3 times per week,1 to 3 times per week,I do not use it,I do not use it,I do not use it,I do not use it,1 to 3 times per week,Train + Metro,I check the Internet.,"Home (own or relatives'), Leisure/Outing, University/School",Lack of real-time updates,Yes,,A few times per month,Average,Good,Good,Good,Average,4,4,3,3,4,4,3,2,3,"More accurate or consistent real-time public transport updates, Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,I use it occasionally,Average,Good,Good,Average,Average,4,3,3,3,4,5,2,2,5,"Ability to download public transport routes for offline use, Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Male,between 18 and 24 years old,Turin,I am a student,iOS (iPhone),1 to 3 times per week,I use it without a defined frequency,1 to 3 times per week,1 to 3 times per week,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,bus + metro,I check the Internet.,"Home (own or relatives'), Leisure/Outing, University/School","Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,4 to 6 times per week,Average,Average,Good,Good,Average,4,4,3,3,4,4,2,3,3,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use",Yes,,I use it occasionally,Average,Average,Average,Bad,,3,3,3,3,3,3,3,3,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use"
Yes,Female,between 18 and 24 years old,Milan,"I am a student and I work (internship, etc.)","Both, I have more than one phone",1 to 3 times per week,1 to 3 times per week,1 to 3 times per week,1 to 3 times per week,I do not use it,I do not use it,I do not use it,I do not use it,Bus + Train,"I check posted signage., I check the Internet.","Work/Internship, Home (own or relatives'), Leisure/Outing","Incomplete or missing transport information, Lack of real-time updates, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",No,"Too cluttered or overwhelming interface, Inaccurate or outdated transit info in my area, Prefer simpler or more minimal design",,,,,,,,,,,,,,,,,Yes,,4 to 6 times per week,Average,Good,Average,Good,Good,3,3,4,3,4,3,4,5,5,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Male,between 18 and 24 years old,Rennes,"I am a student and I work (internship, etc.)",iOS (iPhone),Only on weekends,I use it without a defined frequency,4 to 7 times per week,I do not use it,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,Bus + Bicycle/Elec. Scooter,"I check posted signage., I check the Internet.","Work/Internship, Home (own or relatives'), Leisure/Outing","Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,A few times per month,Terrible,Good,Good,Average,Good,2,4,4,4,4,4,5,1,4,More accurate or consistent real-time public transport updates,Yes,,4 to 6 times per week,Good,Average,Good,Excellent,Good,5,4,3,3,4,4,4,1,5,"Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 25 and 34 years old,Chicago,"I am a student and I work (internship, etc.)",iOS (iPhone),4 to 7 times per week,I use it without a defined frequency,4 to 7 times per week,I do not use it,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,Bus + Train,"I check posted signage., I check the Internet.","Home (own or relatives'), Leisure/Outing, University/School",Inaccurate or unreliable route and time data,Yes,,4 to 6 times per week,Good,Bad,Good,Good,Good,4,3,1,5,2,5,4,4,2,More accurate or consistent real-time public transport updates,No,Not familiar with the interface,,,,,,,,,,,,,,,,
Yes,Male,between 25 and 34 years old,Chicago,I am employed,iOS (iPhone),4 to 7 times per week,1 to 3 times per month,4 to 7 times per week,I do not use it,1 to 3 times per month,I do not use it,I use it without a defined frequency,I do not use it,Bus + Train,I check the Internet.,"Work/Internship, Home (own or relatives'), Leisure/Outing","Inaccurate or unreliable route and time data, Poor route planning, usability, and/or unclear directions",Yes,,1 to 3 times per week,Average,Bad,Bad,Terrible,Bad,1,2,3,5,3,1,3,2,5,"More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,Every day,Good,Good,Bad,Excellent,Average,5,3,3,2,4,3,1,1,5,"Broader public transport coverage in more cities or regions, Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Male,between 25 and 34 years old,"Wuppertal, Germany",I am employed,iOS (iPhone),4 to 7 times per week,1 to 3 times per week,1 to 3 times per month,1 to 3 times per month,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,Bus + Train,"I check posted signage., I check the Internet.","Work/Internship, Leisure/Outing, Shopping center","Incomplete or missing transport information, Lack of real-time updates",Yes,,I use it occasionally,Average,Good,Good,Average,Average,3,2,4,5,4,4,3,4,4,"Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers)",Yes,,Every day,Good,Average,Good,Excellent,Average,4,5,3,3,3,4,3,4,5,"Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers)"
Yes,Male,between 35 and 44 years old,"Athens, Greece",I am employed,iOS (iPhone),I use it without a defined frequency,I use it without a defined frequency,1 to 3 times per week,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,4 to 7 times per week,Bus + Train,"I check posted signage., I check the Internet.","Leisure/Outing, Hospital/Doctor, Shopping center","Incomplete or missing transport information, Lack of real-time updates",Yes,,Every day,Average,Terrible,Bad,Excellent,Good,2,4,1,4,5,2,4,5,2,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,Every day,Good,Terrible,Bad,Excellent,Excellent,5,4,3,2,3,4,5,2,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Male,between 25 and 34 years old,Saint- Étienne,I am a student,iOS (iPhone),4 to 7 times per week,1 to 3 times per week,1 to 3 times per month,4 to 7 times per week,I do not use it,I do not use it,I do not use it,I do not use it,Bus + Tram,"I check posted signage., I ask a friend., Apple Maps","Home (own or relatives'), University/School, Shopping center","Lack of real-time updates, Incorrect placement of stops on Apple Maps",Yes,,I use it occasionally,Average,Average,Average,Terrible,Average,1,2,,,,,,,,,Yes,,Every day,Good,Average,Average,Good,Good,4,4,3,2,3,2,5,4,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions"
Yes,Male,between 18 and 24 years old,Albany and NYC,"I am a student and I work (internship, etc.)",iOS (iPhone),4 to 7 times per week,1 to 3 times per month,4 to 7 times per week,I do not use it,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,Bus + Train + Bicycle/Elec. Scooter,"I check posted signage., I check the Internet.","Work/Internship, Home (own or relatives'), Leisure/Outing","Lack of real-time updates, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,I use it occasionally,Bad,Average,Good,Bad,Bad,2,3,4,5,4,3,4,5,3,Ability to download public transport routes for offline use,Yes,,Every day,Excellent,Good,Good,Excellent,Good,5,4,4,4,5,4,5,3,5,"Broader public transport coverage in more cities or regions, More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 25 and 34 years old,Dublin,I am employed,iOS (iPhone),1 to 3 times per week,1 to 3 times per week,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,Bus + Train,"I check posted signage., I check the Internet.","Work/Internship, Home (own or relatives'), Leisure/Outing","No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,I use it occasionally,Excellent,Excellent,Excellent,Bad,Good,1,3,5,5,4,3,4,4,4,"Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers)",Yes,,1 to 3 times per week,Excellent,Excellent,Excellent,Good,Excellent,5,4,5,3,4,4,5,5,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers)"
Yes,Male,between 25 and 34 years old,Prostějov,I am employed,"Both, I have more than one phone",1 to 3 times per week,1 to 3 times per week,I do not use it,4 to 7 times per week,I do not use it,I do not use it,I do not use it,I do not use it,Bus + Train + Bicycle/Elec. Scooter,I check the Internet.,"Work/Internship, Home (own or relatives'), Shopping center","Incomplete or missing transport information, Lack of real-time updates, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,4 to 6 times per week,Terrible,Bad,Bad,Bad,Average,1,2,2,3,3,3,3,2,4,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,4 to 6 times per week,Terrible,Terrible,Bad,Excellent,Excellent,5,1,4,1,5,1,4,1,5,"Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers)"
Yes,Male,between 25 and 34 years old,Ansterdam,I am employed,iOS (iPhone),I do not use it,I use it without a defined frequency,1 to 3 times per month,Only on weekends,I do not use it,I do not use it,I do not use it,4 to 7 times per week,I do not combine public transport modes,I check the Internet.,"Home (own or relatives'), Leisure/Outing",Lack of real-time updates,No,"Privacy concerns about data tracking, Too many unnecessary features",,,,,,,,,,,,,,,,,Yes,,Every day,Good,Average,Bad,Average,Bad,4,3,3,3,2,4,4,4,5,"Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use"
Yes,Male,between 25 and 34 years old,"Graz, Austria",I am employed,iOS (iPhone),1 to 3 times per month,1 to 3 times per month,I use it without a defined frequency,4 to 7 times per week,I do not use it,I do not use it,Only on weekends,I do not use it,Walking + Tram + Walking,"I check posted signage., I check the Internet.","Work/Internship, Home (own or relatives'), Leisure/Outing","Lack of real-time updates, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,I use it occasionally,Average,Good,Average,Bad,Average,2,3,4,5,4,3,3,3,4,"Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,Every day,Excellent,Bad,Good,Excellent,Good,5,4,2,4,5,5,5,4,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 18 and 24 years old,Trenta ,I am a student,iOS (iPhone),4 to 7 times per week,I do not use it,I do not use it,I do not use it,I do not use it,1 to 3 times per month,I do not use it,I do not use it,Bus + Bicycle/Elec. Scooter,I check the Internet.,"Home (own or relatives'), University/School, Shopping center","Inaccurate or unreliable route and time data, Lack of real-time updates, Poor route planning, usability, and/or unclear directions",Yes,,Every day,Good,Bad,Average,Good,Terrible,4,4,2,4,4,2,1,3,,,Yes,,,,,,,,,,,,,,,,,User interface 
Yes,Female,between 18 and 24 years old,Verona e Rovereto,"I am a student and I work (internship, etc.)",Android,1 to 3 times per month,1 to 3 times per month,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,1 to 3 times per month,Bus + Train,"I check posted signage., I check the Internet.","Home (own or relatives'), University/School","Incomplete or missing transport information, Lack of real-time updates",Yes,,1 to 3 times per month,Good,Bad,Average,Excellent,Average,5,4,3,4,4,4,5,4,4,Better multi-modal trip planning (e.g. walk + bus + train in one route),No,Limited to Apple devices,,,,,,,,,,,,,,,,
Yes,Female,between 18 and 24 years old,Trento,I am a student,iOS (iPhone),1 to 3 times per month,1 to 3 times per month,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,1 to 3 times per month,Bus + Train,I check the Internet.,"Home (own or relatives'), University/School, Shopping center","Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,1 to 3 times per month,Good,Good,Average,Excellent,Good,4,5,4,4,5,5,5,5,4,,No,"Fewer transit details compared to Google Maps, Not familiar with the interface, Prefer Google ecosystem or apps",,,,,,,,,,,,,,,,
Yes,Male,between 25 and 34 years old,Forlì,I am a student,iOS (iPhone),I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,4 to 7 times per week,"Bus + Train, Train + Bicycle/Elec. Scooter","I check posted signage., I check the Internet.","Home (own or relatives'), Leisure/Outing","Incomplete or missing transport information, Lack of real-time updates",Yes,,Every day,Good,Average,Good,Good,Good,4,4,3,5,4,4,4,5,4,More accurate or consistent real-time public transport updates,Yes,,I use it occasionally,Average,Average,Average,Good,Average,4,2,3,2,3,3,3,3,3,Broader public transport coverage in more cities or regions
Yes,Male,between 18 and 24 years old,Trento,I am a student,Android,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,4 to 7 times per week,I do not combine public transport modes,I check the Internet.,University/School,Inaccurate or unreliable route and time data,Yes,,A few times per month,Good,Average,Good,Good,Good,4,4,3,4,4,4,4,4,3,More accurate or consistent real-time public transport updates,No,Limited to Apple devices,,,,,,,,,,,,,,,,
Yes,Male,between 18 and 24 years old,Trento,I am a student,Android,4 to 7 times per week,1 to 3 times per month,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,Bus + Train,"I check posted signage., I check the Internet.","Home (own or relatives'), University/School",Lack of real-time updates,Yes,,A few times per month,Average,Bad,Good,Excellent,Good,4,4,1,4,3,4,3,3,3,More accurate or consistent real-time public transport updates,No,"Limited to Apple devices, Prefer Google ecosystem or apps",,,,,,,,,,,,,,,,
Yes,Male,between 18 and 24 years old,Trento,"I am a student and I work (internship, etc.)",Android,4 to 7 times per week,1 to 3 times per month,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,I do not combine public transport modes,"I check the Internet., App Trentino Trasporti","Work/Internship, Home (own or relatives'), University/School",Lack of real-time updates,Yes,,4 to 6 times per week,Good,Good,Good,Good,Excellent,3,4,2,3,5,5,5,5,4,Ability to download public transport routes for offline use,No,Limited to Apple devices,,,,,,,,,,,,,,,,
Yes,Male,between 18 and 24 years old,Trento,I am a student,Android,4 to 7 times per week,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,I do not combine public transport modes,"I check posted signage., I check the Internet.","Work/Internship, Home (own or relatives'), University/School","Incomplete or missing transport information, Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,4 to 6 times per week,Good,Bad,Good,Good,Good,4,4,3,4,5,3,5,5,2,More accurate or consistent real-time public transport updates,No,Limited to Apple devices,,,,,,,,,,,,,,,,
Yes,Male,between 18 and 24 years old,Trento ,I am a student,Android,4 to 7 times per week,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,I do not combine public transport modes,"I check posted signage., I check the Internet.","Home (own or relatives'), Leisure/Outing, University/School",Lack of real-time updates,Yes,,A few times per month,Good,Bad,Excellent,Good,Terrible,5,4,,,5,3,4,,2,,No,"Limited to Apple devices, Prefer Google ecosystem or apps",,,,,,,,,,,,,,,,
Yes,Male,between 18 and 24 years old,Trento,I am unemployed,Android,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,1 to 3 times per month,I do not combine public transport modes,I use an app: Muoversi in trentino ,"Leisure/Outing, University/School",Lack of real-time updates,Yes,,I use it occasionally,Good,Bad,Good,Good,Average,4,4,2,3,,,,2,,More accurate or consistent real-time public transport updates,No,"Limited to Apple devices, Prefer Google ecosystem or apps",,,,,,,,,,,,,,,,
Yes,Male,between 18 and 24 years old,Trento,I am a student,iOS (iPhone),4 to 7 times per week,1 to 3 times per month,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,I do not use it,Only on weekends,"Bus + Bicycle/Elec. Scooter, Bus + Train, Train + Bicycle/Elec. Scooter","I check posted signage., I check the Internet.","Work/Internship, Home (own or relatives'), Leisure/Outing, University/School, Shopping center","Incomplete or missing transport information, Lack of real-time updates",Yes,,1 to 3 times per month,Good,Average,Good,Bad,Average,3,4,3,3,3,4,4,3,4,More accurate or consistent real-time public transport updates,Yes,,4 to 6 times per week,Good,Average,Good,Good,Average,5,4,4,4,4,4,5,4,3,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Male,between 18 and 24 years old,Trento,"I am a student and I work (internship, etc.)",iOS (iPhone),I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,I do not combine public transport modes,I check the Internet.,University/School,"No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,A few times per month,Bad,Bad,Excellent,Good,Average,3,3,3,3,3,2,2,2,3,"More detailed transit info (e.g. stop names, platform numbers)",Yes,,A few times per month,Bad,Bad,Excellent,Good,Good,4,4,3,3,3,3,3,3,3,"More detailed transit info (e.g. stop names, platform numbers)"
Yes,Male,between 18 and 24 years old,Trento,"I am a student and I work (internship, etc.)",Android,I use it without a defined frequency,Only on weekends,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,Bus + Train,I check the Internet.,"Home (own or relatives'), Leisure/Outing, University/School",Lack of real-time updates,Yes,,Every day,Good,Bad,Good,Good,Good,4,5,4,4,5,4,4,4,4,Broader public transport coverage in more cities or regions,No,Prefer Google ecosystem or apps,,,,,,,,,,,,,,,,
Yes,Male,between 18 and 24 years old,Trento,I am a student,iOS (iPhone),4 to 7 times per week,1 to 3 times per month,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,1 to 3 times per month,I do not combine public transport modes,"I check posted signage., I check the Internet.","Home (own or relatives'), Leisure/Outing, University/School","Incomplete or missing transport information, Poor route planning, usability, and/or unclear directions",Yes,,4 to 6 times per week,Good,Excellent,Excellent,Good,Average,4,4,4,4,5,3,3,2,3,"More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,4 to 6 times per week,Bad,Terrible,Bad,Good,Average,5,4,2,2,3,3,3,2,2,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 18 and 24 years old,Monaco di Baviera,I am a student,iOS (iPhone),4 to 7 times per week,1 to 3 times per month,4 to 7 times per week,1 to 3 times per month,I do not use it,4 to 7 times per week,I do not use it,I use it without a defined frequency,Bus + Metro + Bicycle/Elec. Scooter,I check the Internet.,"Home (own or relatives'), Leisure/Outing, University/School",Lack of real-time updates,Yes,,Every day,Good,Bad,Good,Good,Average,3,4,2,4,3,3,2,1,4,More accurate or consistent real-time public transport updates,No,"Limited to Apple devices, Not familiar with the interface, Prefer Google ecosystem or apps",,,,,,,,,,,,,,,,
Yes,Male,between 45 and 54 years old,Torino,Sono autonomo/a.,Android,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I use it without a defined frequency,1 to 3 times per month,Bus + Train,I check the Internet.,Leisure/Outing,"Incomplete or missing transport information, Poor route planning, usability, and/or unclear directions, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,4 to 6 times per week,Average,Bad,Good,Good,Average,4,3,3,2,3,3,3,4,3,"Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,A few times per month,Average,Average,Average,Average,Average,5,3,3,3,3,3,3,3,3,"More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Female,between 25 and 34 years old,Torino,I am a student,iOS (iPhone),I use it without a defined frequency,I do not use it,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,4 to 7 times per week,I do not combine public transport modes,I check the Internet.,"Leisure/Outing, University/School",Lack of real-time updates,Yes,,1 to 3 times per month,Excellent,Excellent,Excellent,Excellent,Average,5,5,4,5,5,5,3,5,4,"More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,I use it occasionally,Good,Good,Good,Good,Average,3,4,3,4,4,4,3,3,4,"More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 45 and 54 years old,Milano,I am employed,Android,1 to 3 times per month,I use it without a defined frequency,1 to 3 times per month,1 to 3 times per month,I use it without a defined frequency,I do not use it,I use it without a defined frequency,1 to 3 times per month,Bus + Metro + Tram,"I check posted signage., I check the Internet., uso le app di riferimento","Work/Internship, Home (own or relatives'), Leisure/Outing",Inaccurate or unreliable route and time data,Yes,,4 to 6 times per week,Good,Good,Excellent,Excellent,Good,4,4,4,4,5,4,4,4,4,,No,Prefer Google ecosystem or apps,,,,,,,,,,,,,,,,
Yes,Female,between 18 and 24 years old,Verona,I am employed,iOS (iPhone),1 to 3 times per month,4 to 7 times per week,1 to 3 times per month,Only on weekends,I use it without a defined frequency,I do not use it,I do not use it,I use it without a defined frequency,Bus + Train,"I check posted signage., I check the Internet.","Work/Internship, University/School","Incomplete or missing transport information, Inaccurate or unreliable route and time data",No,"Too many unnecessary features, Prefer simpler or more minimal design",,,,,,,,,,,,,,,,,Yes,,Every day,Average,Good,Average,Good,Average,4,4,4,4,4,3,4,4,3,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers)"
Yes,Female,between 25 and 34 years old,Brescia,I am a student,iOS (iPhone),1 to 3 times per month,1 to 3 times per month,1 to 3 times per month,1 to 3 times per month,I do not use it,I do not use it,I do not use it,4 to 7 times per week,Bus + Train,"I check posted signage., I check the Internet.","Leisure/Outing, University/School","Incomplete or missing transport information, Inaccurate or unreliable route and time data, Lack of real-time updates, Poor route planning, usability, and/or unclear directions, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",No,Too many unnecessary features,,,,,,,,,,,,,,,,,Yes,,Every day,Good,Good,Average,Average,Average,3,4,3,4,3,3,4,4,3,"More accurate or consistent real-time public transport updates, Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Female,between 25 and 34 years old,Udine,"I am a student and I work (internship, etc.)",iOS (iPhone),4 to 7 times per week,4 to 7 times per week,4 to 7 times per week,I do not use it,1 to 3 times per month,I do not use it,I do not use it,1 to 3 times per month,"Bus + Train, Bus + Train + Bicycle/Elec. Scooter",I check the Internet.,"Work/Internship, Home (own or relatives'), Leisure/Outing, University/School","Incomplete or missing transport information, Lack of real-time updates, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",No,"Too many unnecessary features, Prefer simpler or more minimal design",,,,,,,,,,,,,,,,,Yes,,4 to 6 times per week,Good,Average,Average,Good,Average,4,5,4,3,4,4,3,4,3,"More accurate or consistent real-time public transport updates, More detailed transit info (e.g. stop names, platform numbers), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 25 and 34 years old,Verona,I am employed,iOS (iPhone),4 to 7 times per week,4 to 7 times per week,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,1 to 3 times per month,Bus + Train,"I ask the people around me., I check the Internet., I ask a friend.","Work/Internship, Home (own or relatives'), Leisure/Outing","Incomplete or missing transport information, Inaccurate or unreliable route and time data, Lack of real-time updates, Poor route planning, usability, and/or unclear directions, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",No,"Too cluttered or overwhelming interface, Privacy concerns about data tracking, Inaccurate or outdated transit info in my area, Too many unnecessary features, Prefer simpler or more minimal design",,,,,,,,,,,,,,,,,Yes,,Every day,Good,Good,Good,Average,Good,4,4,3,4,3,4,5,4,3,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Female,between 25 and 34 years old,Padova,"I am a student and I work (internship, etc.)",iOS (iPhone),1 to 3 times per month,1 to 3 times per month,1 to 3 times per month,I do not use it,I do not use it,I do not use it,1 to 3 times per month,4 to 7 times per week,Bus + Train,"I check posted signage., I ask the people around me., I check the Internet., I ask a friend.","Work/Internship, Home (own or relatives'), Leisure/Outing, University/School, Educational or training courses","Inaccurate or unreliable route and time data, Poor route planning, usability, and/or unclear directions",No,"Too cluttered or overwhelming interface, Too many unnecessary features",,,,,,,,,,,,,,,,,Yes,,Every day,Bad,Average,Average,Average,Good,4,4,4,3,4,3,4,3,4,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Female,between 18 and 24 years old,Roma,I am a student,iOS (iPhone),1 to 3 times per month,1 to 3 times per month,1 to 3 times per month,I do not use it,I do not use it,I do not use it,I do not use it,Only on weekends,Bus + Train,"I check posted signage., I check the Internet.","Home (own or relatives'), Leisure/Outing, University/School, Educational or training courses, Ospedale/Medico","Incomplete or missing transport information, Lack of real-time updates, Poor route planning, usability, and/or unclear directions",No,"Privacy concerns about data tracking, Prefer simpler or more minimal design",,,,,,,,,,,,,,,,,Yes,,4 to 6 times per week,Good,Average,Good,Excellent,Good,4,3,3,4,4,3,4,5,4,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Female,between 25 and 34 years old,Trento,I am employed,iOS (iPhone),Only on weekends,Only on weekends,I use it without a defined frequency,Only on weekends,Only on weekends,Only on weekends,Only on weekends,4 to 7 times per week,I do not combine public transport modes,"I check posted signage., I check the Internet.","Work/Internship, Leisure/Outing","Lack of real-time updates, Poor route planning, usability, and/or unclear directions",Yes,,1 to 3 times per month,Average,Average,Average,Bad,Average,4,3,3,4,5,2,5,4,3,"More detailed transit info (e.g. stop names, platform numbers), More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,A few times per month,Good,Good,Bad,Average,Average,4,3,5,3,3,4,5,4,4,"More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Female,between 25 and 34 years old,Rimini,"I am a student and I work (internship, etc.)",iOS (iPhone),4 to 7 times per week,4 to 7 times per week,1 to 3 times per month,I do not use it,I do not use it,I do not use it,I do not use it,Only on weekends,Bus + Train,"I check posted signage., I ask the people around me., I check the Internet.","Work/Internship, Home (own or relatives'), Leisure/Outing","Incomplete or missing transport information, Lack of real-time updates, Poor route planning, usability, and/or unclear directions",No,"Too cluttered or overwhelming interface, Inaccurate or outdated transit info in my area",,,,,,,,,,,,,,,,,Yes,,Every day,Average,Good,Average,Average,Bad,4,4,3,4,3,5,3,4,3,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Female,between 18 and 24 years old,Trento,I am unemployed,iOS (iPhone),Only on weekends,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,1 to 3 times per month,I do not combine public transport modes,"I check posted signage., I check the Internet., I ask a friend.","Leisure/Outing, Shopping center","Incomplete or missing transport information, Lack of real-time updates, Poor route planning, usability, and/or unclear directions",No,"Too cluttered or overwhelming interface, Inaccurate or outdated transit info in my area, Prefer simpler or more minimal design",,,,,,,,,,,,,,,,,Yes,,4 to 6 times per week,Average,Good,Good,Good,Good,4,4,3,4,3,4,3,4,3,"Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)"
